CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
0.0,1.0,0.0,5.0,34.0,0.0,3.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
0.0,1.0,0.0,0.0,21.0,0.0,0.16,3.0,0.0,1.0,0.0,15.0,2.0,3.75,2.0,8.12,1.0,1.0,0.85,0.0,1.0,0.0,1.0,1.0,1.0,0
16.0,2.0,10.0,2.0,523.0,7.0,0.29,0.0,95.0,3.0,12.0,62.0,3.0,4.72,0.0,5.06,1.0,1.0,1.0,0.0,0.3,0.0,3.0,7.0,15.0,1
1.0,1.0,1.0,4.0,455.0,0.0,0.53,0.0,88.0,2.0,1.0,33.0,2.0,17.87,0.0,3.96,1.0,1.0,0.5,0.0,0.57,0.0,5.0,4.0,7.0,1
27.0,1.0,0.0,11.0,446.0,0.0,6.76,0.0,0.0,2.0,4.0,13.0,1.0,2.17,1.0,0.64,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,6.0,0
2.0,1.0,0.0,5.0,34.0,0.0,3.09,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0
0.0,1.0,1.0,5.0,100.0,1.0,0.68,0.0,89.0,4.0,0.0,7.0,2.0,4.79,0.0,4.86,1.0,1.0,1.06,0.0,0.67,0.0,2.0,3.0,3.0,1
0.0,1.0,0.0,3.0,40.0,0.0,0.95,0.0,19.0,1.0,0.0,2.0,1.0,1.8,1.0,2.4,1.0,1.0,0.62,0.0,0.5,0.0,3.0,2.0,2.0,0
0.0,1.0,0.0,2.0,35.0,0.0,0.9,0.0,40.0,1.0,0.0,2.0,1.0,2.4,1.0,2.0,1.0,1.0,0.57,0.0,1.0,0.0,2.0,1.0,2.0,0
0.0,1.0,1.0,6.0,69.0,0.0,2.09,0.0,57.0,1.0,1.0,0.0,1.0,3.86,0.0,2.14,1.0,1.0,0.33,0.0,0.5,0.0,1.0,2.0,1.0,0
