CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,0.0,10.0,2.0,0.0,18.0,1.0,0.0,7.0,2.0,0.76,9.0,55.0,3.0,0.0,1.0,1.0,5.5,2.0,2.0,1.0,4.5,0.0,0.0,2.0,1.0,1
0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.06,4.0,25.0,3.0,0.0,1.0,1.0,3.5,2.0,4.0,2.0,3.25,0.0,0.0,4.0,0.0,0
1.0,0.0,1.0,25.0,1.0,2.0,1.0,0.0,2.0,5.0,0.34,0.0,93.0,2.0,0.0,5.0,1.0,2.5,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,3.0,0.62,0.0,55.0,3.0,0.0,1.0,1.0,6.0,3.0,2.0,1.0,1.33,0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,2.0,0.0,5.0,1.0,0.0,7.0,3.0,0.71,0.0,59.0,3.0,0.0,1.0,1.0,8.33,3.0,2.0,1.0,1.4,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,7.0,0.9,0.0,57.0,3.0,0.0,2.0,1.0,2.57,1.0,1.0,1.0,0.89,0.0,0.0,3.0,1.0,0
1.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,4.0,0.77,0.0,0.0,1.0,0.0,0.0,1.0,2.2,1.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.05,0.0,0.0,3.0,0.0,3.0,1.0,2.5,2.0,2.0,1.0,0.75,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,5.0,1.08,0.0,70.0,4.0,0.0,1.0,1.0,2.2,0.0,2.0,1.0,1.5,1.0,0.0,1.0,0.0,0
0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.48,0.0,25.0,3.0,0.0,1.0,1.0,3.5,2.0,4.0,1.0,1.5,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.48,0.0,0.0,2.0,0.0,6.0,1.0,1.5,0.0,5.0,1.0,2.25,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,0.37,1.0,21.0,2.0,0.0,4.0,1.0,1.43,0.0,2.0,1.0,1.56,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.45,0.0,0.0,2.0,0.0,5.0,1.0,0.25,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.35,0.0,0.0,3.0,0.0,5.0,1.0,0.83,0.0,0.0,1.0,0.56,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.46,0.0,50.0,2.0,0.0,2.0,1.0,1.5,0.0,1.0,1.0,0.67,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.45,0.0,0.0,2.0,0.0,6.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,3.0,0.7,1.0,46.0,2.0,0.0,8.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,5.0,0.69,1.0,53.0,1.0,0.0,3.0,1.0,6.2,4.0,1.0,1.0,1.12,1.0,0.0,1.0,1.0,0
3.0,0.0,1.0,6.0,0.0,0.0,2.0,4.0,16.0,10.0,0.41,0.0,90.0,1.0,5.0,13.0,2.0,4.24,0.0,1.0,1.0,0.9,0.0,0.0,2.0,1.0,0
0.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,7.0,11.0,0.34,0.0,70.0,2.0,0.0,4.0,2.0,2.31,0.0,0.0,1.0,0.68,1.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,2.6,0.0,0.0,0.0,1.0,3.0,0.0,0.82,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.54,2.0,0.0,2.0,0.0,6.0,2.0,3.0,3.0,18.0,16.0,5.0,0.0,0.0,1.0,1.0,0
2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.49,2.0,66.0,2.0,0.0,11.0,2.0,3.33,2.0,6.0,1.0,1.8,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.53,1.0,0.0,3.0,0.0,5.0,1.0,3.0,3.0,10.0,24.0,5.0,0.0,0.0,2.0,1.0,0
5.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,7.0,3.0,0.3,0.0,76.0,2.0,0.0,4.0,1.0,4.0,0.0,2.0,1.0,1.82,1.0,0.0,2.0,0.0,0
1.0,0.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,0.69,4.0,0.0,1.0,0.0,7.0,1.0,0.5,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,10.0,12.0,0.99,0.0,78.0,1.0,0.0,1.0,2.0,4.5,1.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,6.0,0.82,0.0,77.0,2.0,0.0,5.0,1.0,1.43,0.0,1.0,1.0,0.9,0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.74,2.0,0.0,2.0,0.0,6.0,1.0,3.5,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0
0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.64,2.0,50.0,2.0,0.0,6.0,1.0,3.0,1.0,2.0,1.0,0.75,1.0,0.0,3.0,0.0,1
0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,8.0,0.73,0.0,0.0,2.0,3.0,9.0,1.0,1.56,1.0,1.0,1.0,1.36,0.0,0.0,1.0,0.0,0
1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,7.0,0.41,0.0,71.0,2.0,0.0,10.0,1.0,2.33,0.0,0.0,1.0,1.25,1.0,0.0,1.0,0.0,0
1.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,4.0,0.28,2.0,0.0,1.0,0.0,5.0,1.0,5.2,2.0,1.0,1.0,3.25,0.0,0.0,1.0,0.0,0
2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,10.0,0.36,0.0,66.0,1.0,0.0,4.0,1.0,1.67,0.0,1.0,1.0,0.43,0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0,2.0,1.11,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,2.0,1.0,2.25,1.0,0.0,1.0,0.0,0
1.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,0.84,0.0,66.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.2,0.0,0.0,1.0,0.0,0
4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.32,0.0,60.0,2.0,0.0,8.0,1.0,3.5,2.0,1.0,1.0,0.92,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,1.17,0.0,50.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,1.4,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,3.0,0.97,0.0,33.0,1.0,0.0,2.0,1.0,3.67,1.0,1.0,1.0,2.4,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.47,0.0,25.0,1.0,0.0,3.0,1.0,8.33,1.0,1.0,1.0,1.11,0.0,0.0,3.0,0.0,0
1.0,0.0,2.0,1.0,0.0,0.0,1.0,10.0,6.0,0.0,0.15,2.0,71.0,1.0,0.0,1.0,1.0,7.55,2.0,1.0,1.0,2.08,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.05,21.0,19.0,2.0,0.0,4.0,1.0,8.0,3.0,1.0,8.0,3.71,0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,0.19,2.0,44.0,2.0,0.0,4.0,1.0,4.12,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0
