CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,1.0,4.0,1.0,26.0,1.0,0.0,0.72,0.0,25.0,1.0,0.0,1.0,1.0,2.5,2.0,1.0,1.0,1.17,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,4.0,43.0,1.0,7.0,0.37,2.0,66.0,2.0,0.0,11.0,1.0,6.67,2.0,3.0,3.0,2.83,2.0,0.0,0.0,2.0,0.0,0
0.0,1.0,0.0,6.0,29.0,1.0,0.0,7.25,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0
1.0,4.0,1.0,2.0,41.0,1.0,10.0,0.13,2.0,75.0,1.0,0.0,29.0,2.0,8.0,0.0,1.0,1.0,1.4,0.0,0.0,0.0,1.0,3.0,0
0.0,1.0,0.0,0.0,23.0,2.0,0.0,2.3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.0,21.0,1.0,0.0,0.95,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,10.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0
0.0,1.0,0.0,0.0,21.0,1.0,1.0,1.11,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1.0,1.0,0.0,4.0,30.0,1.0,0.0,0.57,4.0,0.0,2.0,0.0,8.0,1.0,4.5,2.0,3.0,1.0,0.75,0.0,0.0,0.0,2.0,0.0,0
0.0,1.0,7.0,5.0,61.0,1.0,0.0,1.15,0.0,64.0,1.0,0.0,2.0,1.0,3.29,3.0,1.0,1.0,0.78,0.0,0.0,0.0,1.0,0.0,0
0.0,2.0,0.0,1.0,36.0,1.0,2.0,0.63,0.0,56.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.45,0.0,0.0,0.0,3.0,0.0,0
0.0,1.0,0.0,0.0,24.0,1.0,0.0,1.5,0.0,100.0,2.0,0.0,0.0,1.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0
