CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,2.0,1.0,2.0,0.0,0.29,0.0,89.0,1.0,0.0,9.0,1.0,5.56,3.0,4.33,1.0,1.0,1.9,0.0,482.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.0,0.0,1.43,0.0,100.0,3.0,0.0,0.0,1.0,3.0,0.0,2.33,2.0,1.0,0.67,0.0,39.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,4.0,0.0,3.22,0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,43.0,1.0,0.0,1.0,0.0,0
0.0,1.0,5.0,3.0,0.0,0.41,0.0,40.0,1.0,0.0,3.0,2.0,4.0,1.0,4.5,2.0,1.0,0.46,0.0,183.0,1.0,0.0,1.0,0.0,0
0.0,1.0,2.0,1.0,0.0,0.19,0.0,50.0,1.0,0.0,10.0,2.0,4.71,1.0,10.57,1.0,1.0,0.54,0.0,177.0,0.5,0.0,1.0,1.0,0
0.0,1.0,2.0,0.0,0.0,0.2,0.0,25.0,2.0,1.0,12.0,2.0,1.11,0.0,5.33,1.0,1.0,0.21,0.0,149.0,0.5,0.0,1.0,1.0,0
0.0,3.0,3.0,3.0,0.0,0.23,3.0,54.0,1.0,0.0,8.0,2.0,3.33,1.0,7.0,1.0,1.0,1.33,0.0,259.0,0.5,0.0,1.0,1.0,0
0.0,2.0,0.0,6.0,5.0,0.47,0.0,80.0,2.0,0.0,17.0,1.0,5.08,1.0,6.77,1.0,1.0,1.73,0.0,24.0,0.5,0.0,1.0,1.0,0
0.0,2.0,2.0,7.0,0.0,1.46,0.0,100.0,1.0,19.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,0.59,0.0,0.0,1.0,0.0,1.0,0.0,0
11.0,2.0,11.0,3.0,3.0,0.31,0.0,93.0,1.0,12.0,46.0,3.0,4.74,0.0,5.18,1.0,1.0,1.02,0.0,734.0,0.36,1.0,4.0,8.0,1
