CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0
1.0,0.0,1.0,0.0,0.0,2.0,1.0,72.0,2.0,0.0,4.0,15.0,0.0,3.0,0.0,11.0,1.0,0.0,1.0,0.0,0.43,0.0,2.0,3.0,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,71.0,2.0,0.0,7.0,33.0,0.0,2.0,0.0,13.0,2.0,0.0,1.0,0.0,0.57,0.0,3.0,3.0,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,2.0,25.0,1.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0
0.0,0.0,1.0,1.0,1.0,0.0,1.0,24.0,1.0,1.0,1.0,3.0,0.0,3.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,1.0,3.0,1.0,5.0,0.0,3.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,1.0,2.0,4.0,13.0,0.0,5.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,25.0,1.0,0.0,3.0,10.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,1.0,7.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0
1.0,0.0,3.0,0.0,1.0,2.0,3.0,24.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0
1.0,0.0,1.0,1.0,6.0,2.0,2.0,173.0,9.0,7.0,18.0,58.0,0.0,2.0,2.0,12.0,2.0,0.0,0.0,0.0,0.38,0.0,3.0,5.0,3.0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,6.0,0.0,0.5,0.0,3.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,1.0,0.0,1.0,8.0,0.0,2.0,0.0,8.0,2.0,0.0,1.0,0.0,0.33,0.0,2.0,3.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0
1.0,0.0,1.0,1.0,11.0,0.0,1.0,25.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.67,0.0,3.0,2.0,2.0,0
0.0,1.0,1.0,0.0,0.0,6.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,2.0,42.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0
1.0,0.0,2.0,0.0,1.0,0.0,3.0,25.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,0.5,0.0,2.0,2.0,1.0,0
0.0,0.0,2.0,1.0,0.0,0.0,3.0,40.0,2.0,4.0,7.0,13.0,0.0,1.0,0.0,14.0,3.0,1.0,1.0,0.0,0.5,0.0,2.0,3.0,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.5,0.0,2.0,2.0,2.0,0
0.0,0.0,1.0,3.0,0.0,1.0,2.0,107.0,1.0,13.0,17.0,48.0,0.0,2.0,1.0,36.0,3.0,1.0,1.0,0.0,0.4,0.0,3.0,6.0,2.0,1
0.0,0.0,1.0,1.0,0.0,3.0,2.0,102.0,2.0,7.0,4.0,17.0,0.0,2.0,39.0,10.0,2.0,0.0,0.0,0.0,0.58,0.0,3.0,4.0,2.0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,9.0,0.0,4.0,2.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0
